UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
BURGLARY,201480933,5/27/20,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
AGG ASSAULT,201481020,5/27/20,688 HOLMES ST NW,207,Berkeley Park,D,33.79905,-84.41066,
LARCENY-NON VEHICLE,201481039,5/27/20,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76132,-84.50395,
BURGLARY,201481084,5/27/20,1905 FORT VALLEY DR SW,410,Pomona Park,R,33.7029,-84.4506,
LARCENY-NON VEHICLE,201481092,5/27/20,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
BURGLARY,201481111,5/27/20,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-FROM VEHICLE,201481118,5/27/20,190 MARIETTA ST NW @CNN CENTER,507,Downtown,M,33.75757,-84.39487,
AGG ASSAULT,201481120,5/27/20,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,201481141,5/27/20,1395 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71645,-84.34999,
LARCENY-FROM VEHICLE,201481143,5/27/20,1854 MARIETTA BLVD NW,103,Hills Park,D,33.80568,-84.43805,
AGG ASSAULT,201481230,5/27/20,3378 GREENBRIAR PKWY SW,413,,P,33.68299,-84.50129,
ROBBERY,201481241,5/27/20,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,201481250,5/27/20,NORTH AVE NE / W PEACHTREE ST NE,509,Downtown,M,33.77127,-84.38742,
LARCENY-FROM VEHICLE,201481262,5/27/20,469 N HIGHLAND AVE NE,602,Inman Park,N,33.76681,-84.35289,
LARCENY-NON VEHICLE,201481287,5/27/20,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621,
LARCENY-FROM VEHICLE,201481374,5/27/20,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,5/27/20,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
AUTO THEFT,201481413,5/27/20,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
LARCENY-FROM VEHICLE,201481513,5/27/20,712 11 TH ST NW,501,Home Park,E,33.78283,-84.4106,
LARCENY-NON VEHICLE,201481607,5/27/20,725 PONCE DE LEON AVE NE @KROGER - PONCE,602,Poncey-Highland,N,33.77171,-84.36341,
LARCENY-FROM VEHICLE,201481635,5/27/20,1005 HEMPHILL AVE NW,501,Home Park,E,33.7822,-84.40438,
LARCENY-FROM VEHICLE,201481657,5/27/20,1820 MARIETTA BLVD NW,103,Hills Park,D,33.80431,-84.43779,
BURGLARY,201481689,5/27/20,2826 BONNYBROOK DR SW,411,Greenbriar,R,33.69344,-84.48074,
BURGLARY,201481700,5/27/20,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
AUTO THEFT,201481748,5/27/20,156 FORSYTH ST SW,512,Downtown,M,33.75017,-84.39515,
LARCENY-NON VEHICLE,201481860,5/27/20,340 BOULEVARD NE,604,Old Fourth Ward,M,33.76359,-84.37235,
BURGLARY,201471741,5/27/20,265 HOLLY RD NW,105,Hunter Hills,K,33.7626,-84.43746,
AGG ASSAULT,201481895,5/27/20,1610 SANDTOWN RD,408,Venetian Hills,S,33.715,-84.44143,
LARCENY-NON VEHICLE,201481926,5/27/20,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,5/27/20,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
BURGLARY,201471741,5/27/20,265 HOLLY RD NW,105,Hunter Hills,K,33.7626,-84.43746,
AGG ASSAULT,201480045,5/27/20,388 BOULEVARD NE,603,Old Fourth Ward,M,33.76527,-84.37204,
AGG ASSAULT,201480057,5/27/20,225 26TH ST NW,207,Brookwood,E,33.80291,-84.39936,
AGG ASSAULT,201480061,5/27/20,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
AGG ASSAULT,201480136,5/27/20,612 COMMERCIAL AVE NW,109,Center Hill,J,33.77192,-84.47152,
AGG ASSAULT,201480415,5/27/20,600 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.74623,-84.40914,
LARCENY-NON VEHICLE,201480419,5/27/20,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-FROM VEHICLE,201480436,5/27/20,422 TEMPLE ST NW,106,Bankhead,K,33.76605,-84.42214,
LARCENY-FROM VEHICLE,201480446,5/27/20,1251 KENILWORTH DR SW,403,Venetian Hills,S,33.7208,-84.43446,
AGG ASSAULT,201480454,5/27/20,1322 WESTRIDGE RD SW,408,Venetian Hills,S,33.71914,-84.44655,
LARCENY-FROM VEHICLE,201480493,5/27/20,2163 ABNER PL NW,110,Carver Hills,G,33.80141,-84.45845,
LARCENY-FROM VEHICLE,201480530,5/27/20,141 NORTH AVE NE,509,Downtown,M,33.77096,-84.38285,
AUTO THEFT,201480553,5/27/20,1156 SAINT LOUIS PL NE,601,Atkins Park,F,33.77646,-84.34961,
BURGLARY,201480576,5/27/20,1187 WYLIE ST SE,606,Reynoldstown,N,33.75233,-84.3495,
BURGLARY,201480586,5/27/20,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201480643,5/27/20,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201480649,5/27/20,1143 FOUNTAIN DR SW,104,Just Us,T,33.75182,-84.42495,
LARCENY-FROM VEHICLE,201480652,5/27/20,379 MATHEWSON PL SW,404,Westview,T,33.74481,-84.4365,
BURGLARY,201480695,5/27/20,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,5/27/20,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
AUTO THEFT,201480826,5/27/20,1406 METROPOLITAN AVE SE,612,East Atlanta,W,33.74265,-84.34148,
LARCENY-NON VEHICLE,201480849,5/27/20,273 FENNEL WAY SW,407,Wilson Mill Meadows,H,33.75505,-84.5167,
LARCENY-FROM VEHICLE,201480863,5/27/20,1430 MONROE DR NE,613,Morningside/Lenox Park,F,33.79362,-84.36749,
BURGLARY,201480933,5/27/20,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
AGG ASSAULT,201481020,5/27/20,688 HOLMES ST NW,207,Berkeley Park,D,33.79905,-84.41066,
LARCENY-NON VEHICLE,201481039,5/27/20,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76132,-84.50395,
BURGLARY,201481084,5/27/20,1905 FORT VALLEY DR SW,410,Pomona Park,R,33.7029,-84.4506,
LARCENY-NON VEHICLE,201481092,5/27/20,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
BURGLARY,201481111,5/27/20,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-FROM VEHICLE,201481118,5/27/20,190 MARIETTA ST NW @CNN CENTER,507,Downtown,M,33.75757,-84.39487,
AGG ASSAULT,201481120,5/27/20,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,201481141,5/27/20,1395 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71645,-84.34999,
LARCENY-FROM VEHICLE,201481143,5/27/20,1854 MARIETTA BLVD NW,103,Hills Park,D,33.80568,-84.43805,
AGG ASSAULT,201481230,5/27/20,3378 GREENBRIAR PKWY SW,413,,P,33.68299,-84.50129,
ROBBERY,201481241,5/27/20,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,201481250,5/27/20,NORTH AVE NE / W PEACHTREE ST NE,509,Downtown,M,33.77127,-84.38742,
LARCENY-FROM VEHICLE,201481262,5/27/20,469 N HIGHLAND AVE NE,602,Inman Park,N,33.76681,-84.35289,
LARCENY-NON VEHICLE,201481287,5/27/20,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621,
LARCENY-FROM VEHICLE,201481374,5/27/20,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,5/27/20,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
AUTO THEFT,201481413,5/27/20,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
LARCENY-FROM VEHICLE,201481513,5/27/20,712 11 TH ST NW,501,Home Park,E,33.78283,-84.4106,
LARCENY-NON VEHICLE,201481607,5/27/20,725 PONCE DE LEON AVE NE @KROGER - PONCE,602,Poncey-Highland,N,33.77171,-84.36341,
LARCENY-FROM VEHICLE,201481635,5/27/20,1005 HEMPHILL AVE NW,501,Home Park,E,33.7822,-84.40438,
LARCENY-FROM VEHICLE,201481657,5/27/20,1820 MARIETTA BLVD NW,103,Hills Park,D,33.80431,-84.43779,
BURGLARY,201481689,5/27/20,2826 BONNYBROOK DR SW,411,Greenbriar,R,33.69344,-84.48074,
BURGLARY,201481700,5/27/20,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
AUTO THEFT,201481748,5/27/20,156 FORSYTH ST SW,512,Downtown,M,33.75017,-84.39515,
LARCENY-NON VEHICLE,201481860,5/27/20,340 BOULEVARD NE,604,Old Fourth Ward,M,33.76359,-84.37235,
AGG ASSAULT,201481895,5/27/20,1610 SANDTOWN RD,408,Venetian Hills,S,33.715,-84.44143,
LARCENY-NON VEHICLE,201481926,5/27/20,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,5/27/20,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
BURGLARY,201471741,5/27/20,265 HOLLY RD NW,105,Hunter Hills,K,33.7626,-84.43746,
AGG ASSAULT,201480045,5/27/20,388 BOULEVARD NE,603,Old Fourth Ward,M,33.76527,-84.37204,
AGG ASSAULT,201480057,5/27/20,225 26TH ST NW,207,Brookwood,E,33.80291,-84.39936,
AGG ASSAULT,201480061,5/27/20,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
AGG ASSAULT,201480136,5/27/20,612 COMMERCIAL AVE NW,109,Center Hill,J,33.77192,-84.47152,
AGG ASSAULT,201480415,5/27/20,600 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.74623,-84.40914,
LARCENY-NON VEHICLE,201480419,5/27/20,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-FROM VEHICLE,201480436,5/27/20,422 TEMPLE ST NW,106,Bankhead,K,33.76605,-84.42214,
LARCENY-FROM VEHICLE,201480446,5/27/20,1251 KENILWORTH DR SW,403,Venetian Hills,S,33.7208,-84.43446,
AGG ASSAULT,201480454,5/27/20,1322 WESTRIDGE RD SW,408,Venetian Hills,S,33.71914,-84.44655,
LARCENY-FROM VEHICLE,201480493,5/27/20,2163 ABNER PL NW,110,Carver Hills,G,33.80141,-84.45845,
LARCENY-FROM VEHICLE,201480530,5/27/20,141 NORTH AVE NE,509,Downtown,M,33.77096,-84.38285,
AUTO THEFT,201480553,5/27/20,1156 SAINT LOUIS PL NE,601,Atkins Park,F,33.77646,-84.34961,
BURGLARY,201480576,5/27/20,1187 WYLIE ST SE,606,Reynoldstown,N,33.75233,-84.3495,
BURGLARY,201480586,5/27/20,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201480643,5/27/20,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201480649,5/27/20,1143 FOUNTAIN DR SW,104,Just Us,T,33.75182,-84.42495,
LARCENY-FROM VEHICLE,201480652,5/27/20,379 MATHEWSON PL SW,404,Westview,T,33.74481,-84.4365,
BURGLARY,201480695,5/27/20,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,5/27/20,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
AUTO THEFT,201480826,5/27/20,1406 METROPOLITAN AVE SE,612,East Atlanta,W,33.74265,-84.34148,
LARCENY-NON VEHICLE,201480849,5/27/20,273 FENNEL WAY SW,407,Wilson Mill Meadows,H,33.75505,-84.5167,
LARCENY-FROM VEHICLE,201480863,5/27/20,1430 MONROE DR NE,613,Morningside/Lenox Park,F,33.79362,-84.36749,
BURGLARY,201480933,5/27/20,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
AGG ASSAULT,201481020,5/27/20,688 HOLMES ST NW,207,Berkeley Park,D,33.79905,-84.41066,
LARCENY-NON VEHICLE,201481039,5/27/20,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76132,-84.50395,
BURGLARY,201481084,5/27/20,1905 FORT VALLEY DR SW,410,Pomona Park,R,33.7029,-84.4506,
LARCENY-NON VEHICLE,201481092,5/27/20,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
BURGLARY,201481111,5/27/20,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-FROM VEHICLE,201481118,5/27/20,190 MARIETTA ST NW @CNN CENTER,507,Downtown,M,33.75757,-84.39487,
AGG ASSAULT,201481120,5/27/20,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,201481141,5/27/20,1395 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71645,-84.34999,
LARCENY-FROM VEHICLE,201481143,5/27/20,1854 MARIETTA BLVD NW,103,Hills Park,D,33.80568,-84.43805,
AGG ASSAULT,201481230,5/27/20,3378 GREENBRIAR PKWY SW,413,,P,33.68299,-84.50129,
ROBBERY,201481241,5/27/20,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,201481250,5/27/20,NORTH AVE NE / W PEACHTREE ST NE,509,Downtown,M,33.77127,-84.38742,
LARCENY-FROM VEHICLE,201481262,5/27/20,469 N HIGHLAND AVE NE,602,Inman Park,N,33.76681,-84.35289,
LARCENY-NON VEHICLE,201481287,5/27/20,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621,
LARCENY-FROM VEHICLE,201481374,5/27/20,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,5/27/20,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
AUTO THEFT,201481413,5/27/20,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
LARCENY-FROM VEHICLE,201481513,5/27/20,712 11 TH ST NW,501,Home Park,E,33.78283,-84.4106,
LARCENY-NON VEHICLE,201481607,5/27/20,725 PONCE DE LEON AVE NE @KROGER - PONCE,602,Poncey-Highland,N,33.77171,-84.36341,
LARCENY-FROM VEHICLE,201481635,5/27/20,1005 HEMPHILL AVE NW,501,Home Park,E,33.7822,-84.40438,
LARCENY-FROM VEHICLE,201481657,5/27/20,1820 MARIETTA BLVD NW,103,Hills Park,D,33.80431,-84.43779,
BURGLARY,201481689,5/27/20,2826 BONNYBROOK DR SW,411,Greenbriar,R,33.69344,-84.48074,
BURGLARY,201481700,5/27/20,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
AUTO THEFT,201481748,5/27/20,156 FORSYTH ST SW,512,Downtown,M,33.75017,-84.39515,
LARCENY-NON VEHICLE,201481860,5/27/20,340 BOULEVARD NE,604,Old Fourth Ward,M,33.76359,-84.37235,
AGG ASSAULT,201480045,5/27/20,388 BOULEVARD NE,603,Old Fourth Ward,M,33.76527,-84.37204,
AGG ASSAULT,201480057,5/27/20,225 26TH ST NW,207,Brookwood,E,33.80291,-84.39936,
AGG ASSAULT,201480061,5/27/20,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
AGG ASSAULT,201480136,5/27/20,612 COMMERCIAL AVE NW,109,Center Hill,J,33.77192,-84.47152,
AGG ASSAULT,201480415,5/27/20,600 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.74623,-84.40914,
LARCENY-NON VEHICLE,201480419,5/27/20,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-FROM VEHICLE,201480436,5/27/20,422 TEMPLE ST NW,106,Bankhead,K,33.76605,-84.42214,
LARCENY-FROM VEHICLE,201480446,5/27/20,1251 KENILWORTH DR SW,403,Venetian Hills,S,33.7208,-84.43446,
AGG ASSAULT,201480454,5/27/20,1322 WESTRIDGE RD SW,408,Venetian Hills,S,33.71914,-84.44655,
LARCENY-FROM VEHICLE,201480493,5/27/20,2163 ABNER PL NW,110,Carver Hills,G,33.80141,-84.45845,
LARCENY-FROM VEHICLE,201480530,5/27/20,141 NORTH AVE NE,509,Downtown,M,33.77096,-84.38285,
AUTO THEFT,201480553,5/27/20,1156 SAINT LOUIS PL NE,601,Atkins Park,F,33.77646,-84.34961,
BURGLARY,201480576,5/27/20,1187 WYLIE ST SE,606,Reynoldstown,N,33.75233,-84.3495,
BURGLARY,201480586,5/27/20,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201480643,5/27/20,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201480649,5/27/20,1143 FOUNTAIN DR SW,104,Just Us,T,33.75182,-84.42495,
LARCENY-FROM VEHICLE,201480652,5/27/20,379 MATHEWSON PL SW,404,Westview,T,33.74481,-84.4365,
BURGLARY,201480695,5/27/20,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,5/27/20,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
AUTO THEFT,201480826,5/27/20,1406 METROPOLITAN AVE SE,612,East Atlanta,W,33.74265,-84.34148,
LARCENY-NON VEHICLE,201480849,5/27/20,273 FENNEL WAY SW,407,Wilson Mill Meadows,H,33.75505,-84.5167,
LARCENY-FROM VEHICLE,201480863,5/27/20,1430 MONROE DR NE,613,Morningside/Lenox Park,F,33.79362,-84.36749,
BURGLARY,201480933,5/27/20,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
AGG ASSAULT,201481020,5/27/20,688 HOLMES ST NW,207,Berkeley Park,D,33.79905,-84.41066,
LARCENY-NON VEHICLE,201481039,5/27/20,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76132,-84.50395,
BURGLARY,201481084,5/27/20,1905 FORT VALLEY DR SW,410,Pomona Park,R,33.7029,-84.4506,
LARCENY-NON VEHICLE,201481092,5/27/20,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
BURGLARY,201481111,5/27/20,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-FROM VEHICLE,201481118,5/27/20,190 MARIETTA ST NW @CNN CENTER,507,Downtown,M,33.75757,-84.39487,
AGG ASSAULT,201481120,5/27/20,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,201481141,5/27/20,1395 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71645,-84.34999,
LARCENY-FROM VEHICLE,201481143,5/27/20,1854 MARIETTA BLVD NW,103,Hills Park,D,33.80568,-84.43805,
AGG ASSAULT,201481230,5/27/20,3378 GREENBRIAR PKWY SW,413,,P,33.68299,-84.50129,
ROBBERY,201481241,5/27/20,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,201481250,5/27/20,NORTH AVE NE / W PEACHTREE ST NE,509,Downtown,M,33.77127,-84.38742,
LARCENY-FROM VEHICLE,201481262,5/27/20,469 N HIGHLAND AVE NE,602,Inman Park,N,33.76681,-84.35289,
LARCENY-NON VEHICLE,201481287,5/27/20,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621,
LARCENY-FROM VEHICLE,201481374,5/27/20,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,5/27/20,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
AUTO THEFT,201481413,5/27/20,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
LARCENY-FROM VEHICLE,201481513,5/27/20,712 11 TH ST NW,501,Home Park,E,33.78283,-84.4106,
LARCENY-NON VEHICLE,201481607,5/27/20,725 PONCE DE LEON AVE NE @KROGER - PONCE,602,Poncey-Highland,N,33.77171,-84.36341,
LARCENY-FROM VEHICLE,201481635,5/27/20,1005 HEMPHILL AVE NW,501,Home Park,E,33.7822,-84.40438,
LARCENY-FROM VEHICLE,201481657,5/27/20,1820 MARIETTA BLVD NW,103,Hills Park,D,33.80431,-84.43779,
BURGLARY,201481689,5/27/20,2826 BONNYBROOK DR SW,411,Greenbriar,R,33.69344,-84.48074,
BURGLARY,201481700,5/27/20,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
AUTO THEFT,201481748,5/27/20,156 FORSYTH ST SW,512,Downtown,M,33.75017,-84.39515,
LARCENY-NON VEHICLE,201481860,5/27/20,340 BOULEVARD NE,604,Old Fourth Ward,M,33.76359,-84.37235,
AGG ASSAULT,201481895,5/27/20,1610 SANDTOWN RD,408,Venetian Hills,S,33.715,-84.44143,
LARCENY-NON VEHICLE,201481926,5/27/20,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,5/27/20,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
BURGLARY,201471741,5/27/20,265 HOLLY RD NW,105,Hunter Hills,K,33.7626,-84.43746,
AGG ASSAULT,201481895,5/27/20,1610 SANDTOWN RD,408,Venetian Hills,S,33.715,-84.44143,
LARCENY-NON VEHICLE,201481926,5/27/20,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,5/27/20,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
BURGLARY,201471741,5/27/20,265 HOLLY RD NW,105,Hunter Hills,K,33.7626,-84.43746,
AGG ASSAULT,201480045,5/27/20,388 BOULEVARD NE,603,Old Fourth Ward,M,33.76527,-84.37204,
AGG ASSAULT,201480057,5/27/20,225 26TH ST NW,207,Brookwood,E,33.80291,-84.39936,
AGG ASSAULT,201480061,5/27/20,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
AGG ASSAULT,201480136,5/27/20,612 COMMERCIAL AVE NW,109,Center Hill,J,33.77192,-84.47152,
AGG ASSAULT,201480415,5/27/20,600 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.74623,-84.40914,
LARCENY-NON VEHICLE,201480419,5/27/20,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-FROM VEHICLE,201480436,5/27/20,422 TEMPLE ST NW,106,Bankhead,K,33.76605,-84.42214,
LARCENY-FROM VEHICLE,201480446,5/27/20,1251 KENILWORTH DR SW,403,Venetian Hills,S,33.7208,-84.43446,
AGG ASSAULT,201480454,5/27/20,1322 WESTRIDGE RD SW,408,Venetian Hills,S,33.71914,-84.44655,
LARCENY-FROM VEHICLE,201480493,5/27/20,2163 ABNER PL NW,110,Carver Hills,G,33.80141,-84.45845,
LARCENY-FROM VEHICLE,201480530,5/27/20,141 NORTH AVE NE,509,Downtown,M,33.77096,-84.38285,
AUTO THEFT,201480553,5/27/20,1156 SAINT LOUIS PL NE,601,Atkins Park,F,33.77646,-84.34961,
BURGLARY,201480576,5/27/20,1187 WYLIE ST SE,606,Reynoldstown,N,33.75233,-84.3495,
BURGLARY,201480586,5/27/20,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201480643,5/27/20,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201480649,5/27/20,1143 FOUNTAIN DR SW,104,Just Us,T,33.75182,-84.42495,
LARCENY-FROM VEHICLE,201480652,5/27/20,379 MATHEWSON PL SW,404,Westview,T,33.74481,-84.4365,
BURGLARY,201480695,5/27/20,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,5/27/20,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
AUTO THEFT,201480826,5/27/20,1406 METROPOLITAN AVE SE,612,East Atlanta,W,33.74265,-84.34148,
LARCENY-NON VEHICLE,201480849,5/27/20,273 FENNEL WAY SW,407,Wilson Mill Meadows,H,33.75505,-84.5167,
LARCENY-FROM VEHICLE,201480863,5/27/20,1430 MONROE DR NE,613,Morningside/Lenox Park,F,33.79362,-84.36749,
BURGLARY,201480933,5/27/20,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
AGG ASSAULT,201481020,5/27/20,688 HOLMES ST NW,207,Berkeley Park,D,33.79905,-84.41066,
LARCENY-NON VEHICLE,201481039,5/27/20,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76132,-84.50395,
BURGLARY,201481084,5/27/20,1905 FORT VALLEY DR SW,410,Pomona Park,R,33.7029,-84.4506,
LARCENY-NON VEHICLE,201481092,5/27/20,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
BURGLARY,201481111,5/27/20,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-FROM VEHICLE,201481118,5/27/20,190 MARIETTA ST NW @CNN CENTER,507,Downtown,M,33.75757,-84.39487,
AGG ASSAULT,201481120,5/27/20,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,201481141,5/27/20,1395 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71645,-84.34999,
LARCENY-FROM VEHICLE,201481143,5/27/20,1854 MARIETTA BLVD NW,103,Hills Park,D,33.80568,-84.43805,
AGG ASSAULT,201481230,5/27/20,3378 GREENBRIAR PKWY SW,413,,P,33.68299,-84.50129,
ROBBERY,201481241,5/27/20,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,201481250,5/27/20,NORTH AVE NE / W PEACHTREE ST NE,509,Downtown,M,33.77127,-84.38742,
LARCENY-FROM VEHICLE,201481262,5/27/20,469 N HIGHLAND AVE NE,602,Inman Park,N,33.76681,-84.35289,
LARCENY-NON VEHICLE,201481287,5/27/20,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621,
LARCENY-FROM VEHICLE,201481374,5/27/20,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,5/27/20,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
AUTO THEFT,201481413,5/27/20,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
